GameID,RoundNum,Team1Bid,Team2Bid,Team1Tricks,Team2Tricks,Team1RoundPoints,Team2RoundPoints,Team1Bags,Team2Bags,Team1FinalScore,Team2FinalScore
438,34,3,3,8,5,-65,-68,4,1,234,151
438,35,4,3,6,7,42,34,6,5,276,185
438,36,3,3,6,7,33,34,9,9,309,219
438,37,4,4,8,5,-56,-59,3,0,253,160
438,38,2,5,4,9,22,54,5,4,275,214
438,39,2,4,6,7,24,43,9,7,299,257
438,40,4,2,7,6,-57,-76,2,1,242,181
438,41,4,2,6,7,42,25,4,6,284,206
438,42,4,3,8,5,44,32,8,8,328,238
438,43,2,5,4,9,-78,-46,0,2,250,192
438,44,4,2,6,7,42,25,2,7,292,217
438,45,2,5,7,6,25,51,7,8,317,268
438,46,2,4,6,7,-76,-57,1,1,241,211
438,47,2,5,5,8,23,53,4,4,264,264
438,48,4,3,8,5,44,32,8,6,308,296
438,49,5,2,8,5,-47,23,1,9,261,319
438,50,5,2,7,6,52,-76,3,3,313,243
438,51,3,4,6,7,33,43,6,6,346,286
438,52,4,3,6,7,42,-66,8,0,388,220
438,53,6,2,8,5,-38,23,0,3,350,243
438,54,4,2,8,5,44,23,4,6,394,266
438,55,2,4,7,6,25,42,9,8,419,308
438,56,3,4,5,8,-68,-56,1,2,351,252
438,57,2,5,4,9,22,54,3,6,373,306
438,58,4,3,6,7,42,-66,5,0,415,240
438,59,5,2,9,4,54,22,9,2,469,262
438,60,2,5,4,9,-78,54,1,6,391,316
438,61,2,4,4,9,22,-55,3,1,413,261
438,62,3,4,5,8,32,44,5,5,445,305
438,63,4,2,8,5,44,23,9,8,489,328
438,64,5,2,10,3,-45,21,4,9,444,349
438,65,3,3,8,5,35,-68,9,1,479,281
438,66,4,2,8,5,-56,23,3,4,423,304
438,67,4,2,10,3,46,21,9,5,469,325
438,68,4,2,9,4,-55,22,4,7,414,347
438,69,4,2,7,6,43,-76,7,1,457,271
438,70,2,5,5,8,-77,53,0,4,380,324
438,71,2,4,3,10,21,-54,1,0,401,270
438,72,4,3,8,5,44,32,5,2,445,302
438,73,3,4,7,6,34,42,9,4,479,344
438,74,2,5,6,7,-76,52,3,6,403,396
438,75,4,3,5,8,41,-65,4,1,444,331
438,76,3,3,7,6,34,33,8,4,478,364
438,77,2,5,4,9,-78,54,0,8,400,418
438,78,3,4,5,8,32,-56,2,2,432,362
438,79,4,3,7,6,43,33,5,5,475,395
438,80,3,3,4,9,31,-64,6,1,506,331
439,1,3,4,7,6,34,42,4,2,34,42
439,2,2,4,4,9,22,45,6,7,56,87
439,3,3,4,8,5,-65,41,1,8,-9,128
439,4,2,5,4,9,22,-46,3,2,13,82
439,5,3,3,6,7,33,34,6,6,46,116
439,6,2,4,5,8,23,-56,9,0,69,60
439,7,2,5,5,8,-77,53,2,3,-8,113
439,8,3,4,6,7,33,43,5,6,25,156
439,9,2,4,7,6,-75,42,0,8,-50,198
439,10,3,3,7,6,34,-67,4,1,-16,131
439,11,2,4,5,8,23,44,7,5,7,175
439,12,4,3,7,6,-57,33,0,8,-50,208
439,13,4,3,7,6,43,-67,3,1,-7,141
439,14,3,3,7,6,34,33,7,4,27,174
439,15,5,3,9,4,-46,31,1,5,-19,205
439,16,4,2,8,5,44,23,5,8,25,228
439,17,3,4,4,9,31,-55,6,3,56,173
439,18,5,3,7,6,52,33,8,6,108,206
439,19,4,3,7,6,-57,33,1,9,51,239
439,20,2,4,4,9,22,-55,3,4,73,184
439,21,4,4,7,6,43,42,6,6,116,226
439,22,3,3,7,6,-66,33,0,9,50,259
439,23,5,2,9,4,54,-78,4,1,104,181
439,24,4,3,10,3,-54,30,0,1,50,211
439,25,3,4,4,9,31,45,1,6,81,256
439,26,4,2,7,6,43,-76,4,0,124,180
439,27,2,5,3,10,21,55,5,5,145,235
439,28,6,2,10,3,64,21,9,6,209,256
439,29,3,4,4,9,-69,-55,0,1,140,201
439,30,4,3,4,9,40,36,0,7,180,237
439,31,5,2,9,4,54,22,4,9,234,259
439,32,3,3,7,6,34,-67,8,2,268,192
439,33,4,3,8,5,-56,32,2,4,212,224
439,34,3,3,8,5,35,32,7,6,247,256
439,35,4,3,8,5,-56,32,1,8,191,288
439,36,3,3,6,7,33,-66,4,2,224,222
439,37,2,4,7,6,25,42,9,4,249,264
439,38,5,2,9,4,-46,22,3,6,203,286
439,39,2,5,5,8,23,53,6,9,226,339
439,40,2,5,4,9,22,-46,8,3,248,293
439,41,5,2,11,2,-44,20,4,3,204,313
439,42,3,3,8,5,35,32,9,5,239,345
439,43,2,4,3,10,-79,-54,0,1,160,291
439,44,5,3,9,4,54,31,4,2,214,322
439,45,4,3,7,6,43,33,7,5,257,355
439,46,3,3,8,5,-65,32,2,7,192,387
439,47,4,3,8,5,44,32,6,9,236,419
439,48,3,5,5,8,32,-47,8,2,268,372
439,49,5,2,8,5,-47,23,1,5,221,395
439,50,3,4,4,9,31,-55,2,0,252,340
439,51,4,3,7,6,43,33,5,3,295,373
439,52,4,3,7,6,43,33,8,6,338,406
439,53,5,2,9,4,-46,22,2,8,292,428
439,54,3,3,8,5,35,-68,7,0,327,360
439,55,4,2,10,3,-54,21,3,1,273,381
439,56,3,4,4,9,31,45,4,6,304,426
439,57,4,3,7,6,43,33,7,9,347,459
439,58,4,2,8,5,-56,-77,1,2,291,382
439,59,3,3,5,8,32,35,3,7,323,417
439,60,2,4,2,11,20,-53,3,4,343,364
439,61,4,3,8,5,44,32,7,6,387,396
439,62,3,4,5,8,32,-56,9,0,419,340
439,63,2,5,3,10,-79,55,0,5,340,395
439,64,3,3,6,7,33,34,3,9,373,429
439,65,4,3,10,3,46,30,9,9,419,459
439,66,4,3,7,6,-57,-67,2,2,362,392
439,67,3,4,5,8,32,44,4,6,394,436
439,68,3,4,4,9,31,-55,5,1,425,381
439,69,4,3,7,6,43,33,8,4,468,414
439,70,4,3,8,5,-56,32,2,6,412,446
439,71,3,4,5,8,32,-56,4,0,444,390
439,72,2,5,3,10,21,55,5,5,465,445
439,73,3,3,7,6,34,33,9,8,499,478
439,74,3,4,4,9,-69,-55,0,3,430,423
439,75,3,3,8,5,35,32,5,5,465,455
439,76,5,2,8,5,53,23,8,8,518,478
440,1,3,3,7,6,34,33,4,3,34,33
440,2,2,5,6,7,24,52,8,5,58,85
440,3,3,4,7,6,-66,42,2,7,-8,127
440,4,3,3,7,6,34,-67,6,0,26,60
440,5,4,3,8,5,-56,32,0,2,-30,92
440,6,2,5,3,10,21,55,1,7,-9,147
440,7,6,2,10,3,64,21,5,8,55,168
440,8,2,4,3,10,21,-54,6,4,76,114
440,9,5,2,8,5,53,23,9,7,129,137
440,10,4,3,9,4,-55,31,4,8,74,168
440,11,5,2,9,4,54,-78,8,0,128,90
440,12,2,4,6,7,-76,43,2,3,52,133
440,13,5,2,9,4,54,22,6,5,106,155
440,14,2,4,4,9,22,-55,8,0,128,100
440,15,3,4,5,8,-68,44,0,4,60,144
440,16,3,4,5,8,32,44,2,8,92,188
440,17,4,3,9,4,45,31,7,9,137,219
440,18,4,3,6,7,42,-66,9,3,179,153
440,19,3,3,8,5,-65,32,4,5,114,185
440,20,3,4,6,7,33,43,7,8,147,228
440,21,4,2,6,7,42,-75,9,3,189,153
440,22,4,3,7,6,-57,33,2,6,132,186
440,23,2,4,5,8,23,-56,5,0,155,130
440,24,3,4,6,7,33,43,8,3,188,173
440,25,4,3,7,6,-57,33,1,6,131,206
440,26,3,4,6,7,33,43,4,9,164,249
440,27,3,4,5,8,32,-56,6,3,196,193
440,28,4,2,8,5,-56,23,0,6,140,216
440,29,4,3,9,4,45,31,5,7,185,247
440,30,3,3,6,7,33,-66,8,1,218,181
440,31,2,4,3,10,21,46,9,7,239,227
440,32,5,2,7,6,-48,-76,1,1,191,151
440,33,4,3,8,5,44,32,5,3,235,183
440,34,2,4,4,9,22,45,7,8,257,228
440,35,2,5,3,10,21,-45,8,3,278,183
440,36,4,3,7,6,-57,33,1,6,221,216
440,37,3,3,5,8,32,-65,3,1,253,151
440,38,2,4,4,9,22,45,5,6,275,196
440,39,5,2,8,5,53,23,8,9,328,219
440,40,5,2,11,2,-44,20,4,9,284,239
440,41,4,3,8,5,44,-68,8,1,328,171
440,42,4,3,9,4,-55,31,3,2,273,202
440,43,3,3,7,6,34,33,7,5,307,235
440,44,3,4,7,6,-66,42,1,7,241,277
440,45,3,3,10,3,37,30,8,7,278,307
440,46,3,4,5,8,-68,-56,0,1,210,251
440,47,4,3,7,6,43,33,3,4,253,284
440,48,4,2,8,5,44,23,7,7,297,307
440,49,3,3,4,9,31,-64,8,3,328,243
440,50,5,3,9,4,-46,31,2,4,282,274
440,51,3,3,6,7,33,34,5,8,315,308
440,52,2,4,5,8,23,-56,8,2,338,252
440,53,2,5,4,9,-78,54,0,6,260,306
440,54,4,3,7,6,43,33,3,9,303,339
440,55,3,4,6,7,33,-57,6,2,336,282
440,56,4,3,9,4,-55,31,1,3,281,313
440,57,3,3,3,10,30,-63,1,0,311,250
440,58,4,3,7,6,43,33,4,3,354,283
440,59,3,4,6,7,33,43,7,6,387,326
440,60,4,2,7,6,-57,-76,0,0,330,250
440,61,2,5,5,8,23,53,3,3,353,303
440,62,3,4,5,8,32,44,5,7,385,347
440,63,3,3,8,5,-65,32,0,9,320,379
440,64,2,4,7,6,25,-58,5,1,345,321
440,65,4,2,9,4,-55,22,0,3,290,343
440,66,4,3,9,4,45,31,5,4,335,374
440,67,3,3,8,5,-65,32,0,6,270,406
440,68,3,3,5,8,32,-65,2,1,302,341
440,69,5,2,5,8,50,26,2,7,352,367
440,70,2,4,4,9,22,-55,4,2,374,312
440,71,2,5,4,9,22,54,6,6,396,366
440,72,3,3,6,7,33,-66,9,0,429,300
440,73,4,3,9,4,-55,31,4,1,374,331
440,74,2,5,5,8,23,53,7,4,397,384
440,75,3,4,7,6,-66,42,1,6,331,426
440,76,3,3,7,6,34,33,5,9,365,459
440,77,2,6,2,11,20,-35,5,4,385,424
440,78,2,4,6,7,24,43,9,7,409,467
440,79,3,4,5,8,-68,-56,1,1,341,411
440,80,2,5,4,9,22,54,3,5,363,465
440,81,3,4,4,9,31,-55,4,0,394,410
440,82,2,6,4,9,22,63,6,3,416,473
440,83,4,3,6,7,42,34,8,7,458,507
441,1,3,4,5,8,32,44,2,4,32,44
441,2,3,3,8,5,35,32,7,6,67,76
441,3,2,5,5,8,-77,53,0,9,-10,129
441,4,3,3,7,6,34,-67,4,2,24,62
441,5,4,4,7,6,43,42,7,4,67,104
441,6,4,3,5,8,41,35,8,9,108,139
441,7,2,4,6,7,-76,-57,2,2,32,82
441,8,2,4,6,7,24,43,6,5,56,125
441,9,3,4,7,6,-66,42,0,7,-10,167
441,10,2,4,4,9,22,-55,2,2,12,112
441,11,3,5,7,6,34,51,6,3,46,163
441,12,5,2,9,4,-46,22,0,5,0,185
441,13,2,4,6,7,24,43,4,8,24,228
441,14,5,2,8,5,53,-77,7,1,77,151
441,15,4,2,5,8,41,26,8,7,118,177
441,16,4,3,7,6,-57,-67,1,0,61,110
441,17,4,3,9,4,45,31,6,1,106,141
441,18,2,4,5,8,23,44,9,5,129,185
441,19,4,2,9,4,-55,22,4,7,74,207
441,20,2,5,3,10,21,-45,5,2,95,162
441,21,3,4,5,8,32,44,7,6,127,206
441,22,3,4,4,9,31,-55,8,1,158,151
441,23,2,5,3,10,21,55,9,6,179,206
441,24,4,3,6,7,-58,-66,1,0,121,140
441,25,3,3,5,8,32,35,3,5,153,175
441,26,3,4,3,10,30,-54,3,1,183,121
441,27,4,3,10,3,46,30,9,1,229,151
441,28,3,3,6,7,-67,34,2,5,162,185
441,29,4,3,7,6,43,33,5,8,205,218
441,30,4,3,8,5,44,-68,9,0,249,150
441,31,3,3,8,5,-65,32,4,2,184,182
441,32,3,4,7,6,34,42,8,4,218,224
441,33,3,5,6,7,-67,52,1,6,151,276
441,34,4,2,7,6,43,-76,4,0,194,200
441,35,3,3,6,7,33,34,7,4,227,234
441,36,3,3,7,6,-66,33,1,7,161,267
441,37,2,4,5,8,23,-56,4,1,184,211
441,38,2,5,4,9,22,54,6,5,206,265
441,39,4,3,6,7,42,34,8,9,248,299
441,40,4,2,8,5,-56,-77,2,2,192,222
441,41,2,5,4,9,22,54,4,6,214,276
441,42,5,2,10,3,55,21,9,7,269,297
441,43,4,3,8,5,-56,32,3,9,213,329
441,44,5,2,8,5,53,-77,6,2,266,252
441,45,2,4,4,9,22,45,8,7,288,297
441,46,2,5,2,11,20,-44,8,3,308,253
441,47,3,3,5,8,-68,35,0,8,240,288
441,48,2,4,4,9,22,-55,2,3,262,233
441,49,3,4,6,7,33,43,5,6,295,276
441,50,4,3,6,7,42,-66,7,0,337,210
441,51,4,3,8,5,-56,32,1,2,281,242
441,52,3,3,5,8,32,35,3,7,313,277
441,53,2,4,5,8,23,-56,6,1,336,221
441,54,3,4,3,10,30,46,6,7,366,267
441,55,4,3,5,8,41,-65,7,2,407,202
441,56,6,2,10,3,-36,21,1,3,371,223
441,57,4,2,6,7,42,25,3,8,413,248
441,58,5,2,9,4,54,-78,7,0,467,170
441,59,3,3,10,3,-63,30,4,0,404,200
441,60,2,4,7,6,25,42,9,2,429,242
441,61,5,2,10,3,-45,21,4,3,384,263
441,62,4,3,6,7,42,34,6,7,426,297
441,63,4,3,7,6,43,-67,9,0,469,230
441,64,3,4,4,9,-69,45,0,5,400,275
441,65,3,4,7,6,34,42,4,7,434,317
441,66,4,2,9,4,45,22,9,9,479,339
441,67,3,3,5,8,-68,-65,1,4,411,274
441,68,6,2,9,4,63,22,4,6,474,296
441,69,2,4,8,5,-74,41,0,7,400,337
441,70,3,4,3,10,30,-54,0,3,430,283
441,71,4,2,8,5,44,23,4,6,474,306
441,72,3,4,5,8,32,-56,6,0,506,250
442,1,5,2,10,3,55,21,5,1,55,21
442,2,5,2,10,3,-45,21,0,2,10,42
442,3,2,4,5,8,23,44,3,6,33,86
442,4,4,3,8,5,44,32,7,8,77,118
442,5,4,2,11,2,-53,20,4,8,24,138
442,6,4,2,7,6,43,-76,7,2,67,62
442,7,3,3,4,9,31,36,8,8,98,98
442,8,3,3,8,5,-65,-68,3,0,33,30
442,9,3,4,6,7,33,43,6,3,66,73
442,10,4,2,10,3,-54,21,2,4,12,94
442,11,4,3,8,5,44,32,6,6,56,126
442,12,5,3,8,5,53,32,9,8,109,158
442,13,3,3,5,8,-68,-65,1,3,41,93
442,14,4,2,7,6,43,24,4,7,84,117
442,15,5,2,10,3,55,21,9,8,139,138
442,16,4,3,6,7,-58,-66,1,2,81,72
442,17,3,3,9,4,36,31,7,3,117,103
442,18,3,3,5,8,32,35,9,8,149,138
442,19,4,2,6,7,-58,-75,1,3,91,63
442,20,3,4,6,7,33,43,4,6,124,106
442,21,2,4,5,8,23,-56,7,0,147,50
442,22,5,2,10,3,-45,21,2,1,102,71
442,23,2,4,4,9,22,45,4,6,124,116
442,24,3,3,7,6,34,33,8,9,158,149
442,25,3,3,6,7,-67,-66,1,3,91,83
442,26,3,3,7,6,34,33,5,6,125,116
442,27,2,4,5,8,23,-56,8,0,148,60
442,28,2,5,3,10,21,55,9,5,169,115
442,29,5,2,9,4,-46,22,3,7,123,137
442,30,6,2,11,2,65,20,8,7,188,157
442,31,2,6,2,11,20,-35,8,2,208,122
442,32,3,3,8,5,-65,32,3,4,143,154
442,33,3,3,7,6,34,33,7,7,177,187
442,34,4,3,8,5,-56,32,1,9,121,219
442,35,2,4,5,8,23,-56,4,3,144,163
442,36,2,4,4,9,22,45,6,8,166,208
442,37,4,3,6,7,42,-66,8,2,208,142
442,38,2,4,9,4,-73,40,5,2,135,182
442,39,3,3,5,8,32,35,7,7,167,217
442,40,2,4,4,9,22,-55,9,2,189,162
442,41,2,4,5,8,-77,44,2,6,112,206
442,42,3,4,8,5,35,41,7,7,147,247
442,43,4,2,11,2,-53,20,4,7,94,267
442,44,2,4,6,7,24,-57,8,0,118,210
442,45,4,3,7,6,-57,33,1,3,61,243
442,46,3,3,6,7,33,34,4,7,94,277
442,47,2,5,7,6,25,51,9,8,119,328
442,48,3,4,5,8,-68,-56,1,2,51,272
442,49,2,4,7,6,25,42,6,4,76,314
442,50,2,4,8,5,-74,41,2,5,2,355
442,51,3,3,7,6,34,33,6,8,36,388
442,52,4,3,10,3,-54,30,2,8,-18,418
442,53,5,2,9,4,54,-78,6,0,36,340
442,54,2,4,4,9,22,45,8,5,58,385
442,55,2,4,5,8,-77,44,1,9,-19,429
442,56,4,2,10,3,46,-79,7,0,27,350
442,57,3,4,5,8,32,44,9,4,59,394
442,58,3,3,5,8,-68,35,1,9,-9,429
442,59,4,3,8,5,44,-68,5,1,35,361
442,60,4,3,8,5,44,32,9,3,79,393
442,61,3,4,5,8,-68,44,1,7,11,437
442,62,2,4,5,8,23,-56,4,1,34,381
442,63,5,2,7,6,52,24,6,5,86,405
442,64,2,5,4,9,22,54,8,9,108,459
442,65,3,4,5,8,-68,-56,0,3,40,403
442,66,3,5,6,7,33,52,3,5,73,455
442,67,3,3,5,8,32,-65,5,0,105,390
442,68,3,4,6,7,33,43,8,3,138,433
442,69,3,4,4,9,31,45,9,8,169,478
442,70,3,4,4,9,-69,-55,0,3,100,423
442,71,3,4,5,8,32,44,2,7,132,467
442,72,3,4,5,8,32,-56,4,1,164,411
442,73,4,2,7,6,43,24,7,5,207,435
442,74,3,4,8,5,-65,41,2,6,142,476
442,75,4,2,9,4,45,22,7,8,187,498
442,76,3,4,3,10,30,-54,7,4,217,444
442,77,2,4,6,7,-76,43,1,7,141,487
442,78,4,3,7,6,43,-67,4,0,184,420
442,79,2,4,5,8,23,44,7,4,207,464
442,80,3,4,6,7,-67,43,0,7,140,507
443,1,4,4,8,5,44,41,4,1,44,41
443,2,3,4,6,7,33,43,7,4,77,84
443,3,4,3,10,3,-54,30,3,4,23,114
443,4,4,3,7,6,43,33,6,7,66,147
443,5,4,3,7,6,43,-67,9,0,109,80
443,6,3,4,6,7,-67,43,2,3,42,123
443,7,6,2,9,4,63,22,5,5,105,145
443,8,5,2,8,5,53,23,8,8,158,168
443,9,2,5,5,8,-77,-47,1,1,81,121
443,10,3,4,5,8,32,44,3,5,113,165
443,11,3,4,4,9,31,-55,4,0,144,110
443,12,3,4,7,6,34,42,8,2,178,152
443,13,2,4,7,6,-75,42,3,4,103,194
443,14,5,2,7,6,52,24,5,8,155,218
443,15,3,4,5,8,32,-56,7,2,187,162
443,16,3,3,9,4,-64,31,3,3,123,193
443,17,4,2,8,5,44,23,7,6,167,216
443,18,5,2,5,8,50,-74,7,2,217,142
443,19,2,4,5,8,-77,44,0,6,140,186
443,20,4,2,7,6,43,-76,3,0,183,110
443,21,4,2,11,2,-53,20,0,0,130,130
443,22,2,5,6,7,24,52,4,2,154,182
443,23,4,3,5,8,41,35,5,7,195,217
443,24,3,3,6,7,33,-66,8,1,228,151
443,25,2,6,2,11,20,65,8,6,248,216
443,26,5,2,9,4,-46,22,2,8,202,238
443,27,6,2,9,4,63,-78,5,0,265,160
443,28,2,4,6,7,24,43,9,3,289,203
443,29,5,2,11,2,-44,20,5,3,245,223
443,30,4,3,5,8,41,35,6,8,286,258
443,31,3,4,7,6,-66,-58,0,0,220,200
443,32,3,3,3,10,30,37,0,7,250,237
443,33,2,4,5,8,23,-56,3,1,273,181
443,34,4,3,9,4,45,31,8,2,318,212
443,35,4,3,8,5,-56,32,2,4,262,244
443,36,4,2,8,5,44,23,6,7,306,267
443,37,3,3,6,7,33,-66,9,1,339,201
443,38,2,5,4,9,-78,54,1,5,261,255
443,39,2,5,4,9,22,54,3,9,283,309
443,40,3,4,6,7,33,-57,6,2,316,252
443,41,4,2,9,4,-55,22,1,4,261,274
443,42,2,4,4,9,22,45,3,9,283,319
443,43,3,4,7,6,34,-58,7,1,317,261
443,44,4,2,9,4,-55,22,2,3,262,283
443,45,5,2,9,4,54,22,6,5,316,305
443,46,3,4,5,8,32,44,8,9,348,349
443,47,2,5,4,9,-78,-46,0,3,270,303
443,48,2,5,5,8,23,53,3,6,293,356
443,49,3,4,6,7,33,43,6,9,326,399
443,50,4,3,8,5,-56,-68,0,1,270,331
443,51,2,6,4,9,22,63,2,4,292,394
443,52,2,4,4,9,22,45,4,9,314,439
443,53,2,4,5,8,23,-56,7,3,337,383
443,54,3,3,6,7,-67,34,0,7,270,417
443,55,4,3,8,5,44,32,4,9,314,449
443,56,3,4,4,9,31,-55,5,4,345,394
443,57,3,3,7,6,34,33,9,7,379,427
443,58,3,4,4,9,-69,-55,0,2,310,372
443,59,2,4,7,6,25,42,5,4,335,414
443,60,4,3,9,4,-55,31,0,5,280,445
443,61,3,4,6,7,33,43,3,8,313,488
443,62,4,2,10,3,46,21,9,9,359,509
444,1,4,2,9,4,45,22,5,2,45,22
444,2,2,4,4,9,22,45,7,7,67,67
444,3,4,3,5,8,41,-65,8,2,108,2
444,4,2,5,4,9,-78,54,0,6,30,56
444,5,3,3,5,8,32,-65,2,1,62,-9
444,6,4,3,7,6,43,33,5,4,105,24
444,7,2,6,4,9,22,63,7,7,127,87
444,8,2,5,4,9,22,-46,9,1,149,41
444,9,2,4,7,6,-75,42,4,3,74,83
444,10,2,6,3,10,21,64,5,7,95,147
444,11,5,2,8,5,53,-77,8,0,148,70
444,12,3,3,6,7,-67,34,1,4,81,104
444,13,3,3,6,7,33,34,4,8,114,138
444,14,2,5,4,9,22,-46,6,2,136,92
444,15,3,3,8,5,-65,32,1,4,71,124
444,16,4,4,8,5,44,41,5,5,115,165
444,17,3,3,7,6,34,33,9,8,149,198
444,18,4,3,8,5,-56,-68,3,0,93,130
444,19,2,4,5,8,23,44,6,4,116,174
444,20,2,5,6,7,-76,52,0,6,40,226
444,21,3,3,5,8,32,-65,2,1,72,161
444,22,2,4,5,8,23,44,5,5,95,205
444,23,5,2,9,4,54,22,9,7,149,227
444,24,4,3,7,6,-57,-67,2,0,92,160
444,25,4,2,10,3,46,21,8,1,138,181
444,26,3,4,5,8,-68,44,0,5,70,225
444,27,2,5,5,8,23,53,3,8,93,278
444,28,5,2,9,4,54,-78,7,0,147,200
444,29,3,3,4,9,31,36,8,6,178,236
444,30,4,4,6,7,-58,43,0,9,120,279
444,31,3,3,4,9,31,-64,1,5,151,215
444,32,5,2,9,4,54,22,5,7,205,237
444,33,4,3,8,5,44,32,9,9,249,269
444,34,3,3,5,8,-68,-65,1,4,181,204
444,35,4,3,8,5,44,32,5,6,225,236
444,36,3,4,3,10,30,-54,5,2,255,182
444,37,5,3,9,4,54,31,9,3,309,213
444,38,3,3,4,9,-69,36,0,9,240,249
444,39,3,3,7,6,34,-67,4,2,274,182
444,40,3,5,6,7,33,52,7,4,307,234
444,41,5,3,9,4,-46,31,1,5,261,265
444,42,3,3,4,9,31,-64,2,1,292,201
444,43,2,5,7,6,25,51,7,2,317,252
444,44,5,2,9,4,-46,22,1,4,271,274
444,45,3,4,4,9,31,45,2,9,302,319
444,46,4,3,9,4,45,-69,7,0,347,250
444,47,5,2,12,1,-43,-20,4,0,304,230
444,48,4,3,7,6,43,33,7,3,347,263
444,49,3,3,7,6,-66,33,1,6,281,296
444,50,3,3,6,7,33,-66,4,0,314,230
444,51,4,2,7,6,43,24,7,4,357,254
444,52,4,2,9,4,-55,22,2,6,302,276
444,53,2,4,4,9,22,-55,4,1,324,221
444,54,2,5,4,9,22,54,6,5,346,275
444,55,3,3,8,5,-65,32,1,7,281,307
444,56,2,4,6,7,24,-57,5,0,305,250
444,57,4,2,9,4,-55,22,0,2,250,272
444,58,2,5,6,7,24,52,4,4,274,324
444,59,2,5,2,11,20,-44,4,0,294,280
444,60,5,2,9,4,54,22,8,2,348,302
444,61,3,3,6,7,-67,34,1,6,281,336
444,62,5,2,7,6,52,-76,3,0,333,260
444,63,4,2,7,6,43,24,6,4,376,284
444,64,3,4,5,8,32,44,8,8,408,328
444,65,4,4,5,8,41,-56,9,2,449,272
444,66,3,4,6,7,-67,43,2,5,382,315
444,67,3,3,5,8,32,-65,4,0,414,250
444,68,2,5,4,9,22,54,6,4,436,304
444,69,2,5,3,10,21,55,7,9,457,359
444,70,3,3,6,7,-67,-66,0,3,390,293
444,71,4,3,8,5,44,32,4,5,434,325
444,72,2,6,3,10,21,64,5,9,455,389
444,73,4,2,6,7,42,-75,7,4,497,314
444,74,3,3,5,8,32,35,9,9,529,349
445,1,3,4,6,7,33,43,3,3,33,43
445,2,4,3,6,7,42,34,5,7,75,77
445,3,4,2,5,8,41,-74,6,3,116,3
445,4,2,4,6,7,-76,43,0,6,40,46
445,5,2,5,4,9,22,-46,2,0,62,0
445,6,2,4,5,8,23,44,5,4,85,44
445,7,2,5,5,8,23,53,8,7,108,97
445,8,3,4,5,8,-68,-56,0,1,40,41
445,9,6,2,10,3,64,21,4,2,104,62
445,10,2,5,5,8,23,53,7,5,127,115
445,11,4,2,9,4,-55,22,2,7,72,137
445,12,2,5,6,7,24,52,6,9,96,189
445,13,3,4,5,8,32,-56,8,3,128,133
445,14,6,2,9,4,-37,22,1,5,91,155
445,15,4,3,10,3,46,30,7,5,137,185
445,16,5,2,10,3,-45,21,2,6,92,206
445,17,3,3,9,4,36,31,8,7,128,237
445,18,5,2,6,7,51,-75,9,2,179,162
445,19,4,4,8,5,-56,41,3,3,123,203
445,20,3,3,8,5,35,32,8,5,158,235
445,21,4,3,8,5,-56,32,2,7,102,267
445,22,5,2,10,3,55,21,7,8,157,288
445,23,2,4,7,6,-75,-58,2,0,82,230
445,24,2,6,3,10,21,64,3,4,103,294
445,25,5,2,11,2,56,20,9,4,159,314
445,26,4,3,7,6,-57,33,2,7,102,347
445,27,2,5,3,10,21,-45,3,2,123,302
445,28,3,3,7,6,34,33,7,5,157,335
445,29,4,3,9,4,-55,31,2,6,102,366
445,30,2,4,5,8,23,-56,5,0,125,310
445,31,5,2,8,5,53,23,8,3,178,333
445,32,2,4,3,10,21,46,9,9,199,379
445,33,2,4,7,6,-75,-58,4,1,124,321
445,34,3,4,5,8,32,44,6,5,156,365
445,35,4,2,7,6,43,24,9,9,199,389
445,36,3,4,4,9,-69,-55,0,4,130,334
445,37,4,2,9,4,45,22,5,6,175,356
445,38,4,2,7,6,43,-76,8,0,218,280
445,39,3,3,8,5,-65,32,3,2,153,312
445,40,5,2,11,2,56,20,9,2,209,332
445,41,3,4,6,7,-67,43,2,5,142,375
445,42,3,4,7,6,34,42,6,7,176,417
445,43,2,4,5,8,23,-56,9,1,199,361
445,44,3,4,6,7,-67,43,2,4,132,404
445,45,4,3,5,8,41,35,3,9,173,439
445,46,3,4,7,6,34,-58,7,1,207,381
445,47,3,4,3,10,30,46,7,7,237,427
445,48,3,5,3,10,30,-45,7,2,267,382
445,49,4,3,6,7,42,34,9,6,309,416
445,50,3,3,7,6,-66,33,3,9,243,449
445,51,3,4,6,7,33,-57,6,2,276,392
445,52,3,4,4,9,31,45,7,7,307,437
445,53,2,5,5,8,-77,-47,0,0,230,390
445,54,4,2,8,5,44,23,4,3,274,413
445,55,3,4,4,9,31,45,5,8,305,458
445,56,3,3,7,6,34,-67,9,1,339,391
445,57,3,3,6,7,-67,34,2,5,272,425
445,58,3,4,6,7,33,43,5,8,305,468
445,59,3,3,8,5,-65,-68,0,0,240,400
445,60,4,2,5,8,41,26,1,6,281,426
445,61,3,4,6,7,33,43,4,9,314,469
445,62,2,5,4,9,22,-46,6,3,336,423
445,63,5,2,8,5,53,23,9,6,389,446
445,64,3,3,7,6,-66,33,3,9,323,479
445,65,5,2,11,2,56,20,9,9,379,499
445,66,2,5,4,9,-78,-46,1,3,301,453
445,67,5,2,11,2,56,20,7,3,357,473
445,68,2,4,4,9,22,45,9,8,379,518
446,1,3,3,8,5,35,32,5,2,35,32
446,2,5,3,7,6,52,33,7,5,87,65
